"Date","Location","Confirmed","Cured","Deaths","Hosp","DI_Confirmed","DI_Cured","DI_Deaths","DI_Hosp"
"2020/04/05","Banten",177,7,17,153,4,0,0,4
"2020/04/06","Banten",187,7,17,163,10,0,0,10
"2020/04/07","Banten",194,7,18,169,7,0,1,6
"2020/04/08","Banten",212,7,18,187,18,0,0,18
"2020/04/09","Banten",218,7,20,191,6,0,2,4
"2020/04/10","Banten",243,7,21,215,25,0,1,24
"2020/04/11","Banten",279,7,21,251,36,0,0,36
"2020/04/12","Banten",281,7,21,253,2,0,0,2
"2020/04/13","Banten",285,7,22,256,4,0,1,3
"2020/04/14","Banten",280,7,22,251,-5,0,0,-5
"2020/04/15","Banten",281,7,25,249,1,0,3,-2
"2020/04/16","Banten",297,7,32,258,16,0,7,9
"2020/04/17","Banten",311,9,34,268,14,2,2,10
"2020/04/18","Banten",321,9,34,278,10,0,0,10
"2020/04/19","Banten",324,9,34,281,3,0,0,3
"2020/04/20","Banten",341,17,35,289,17,8,1,8
"2020/04/21","Banten",341,17,35,289,0,0,0,0
"2020/04/22","Banten",337,29,35,273,-4,12,0,-16
"2020/04/23","Banten",337,29,35,273,0,0,0,0
"2020/04/24","Banten",359,33,39,287,22,4,4,14
"2020/04/25","Banten",370,33,39,298,11,0,0,11
"2020/04/26","Banten",370,33,39,298,0,0,0,0
"2020/04/27","Banten",382,33,40,309,12,0,1,11
"2020/04/28","Banten",388,33,41,314,6,0,1,5
"2020/04/29","Banten",388,33,41,314,0,0,0,0
"2020/04/30","Banten",404,34,41,329,16,1,0,15
"2020/05/01","Banten",418,34,41,343,14,0,0,14
"2020/05/02","Banten",427,34,41,352,9,0,0,9
"2020/05/03","Banten",432,34,41,357,5,0,0,5
"2020/05/04","Banten",446,34,41,371,14,0,0,14
"2020/05/05","Banten",458,117,41,300,12,83,0,-71
"2020/05/06","Banten",487,122,41,324,29,5,0,24
"2020/05/07","Banten",495,122,56,317,8,0,15,-7
"2020/05/08","Banten",505,122,56,327,10,0,0,10
"2020/05/09","Banten",523,122,56,345,18,0,0,18
"2020/05/10","Banten",533,122,56,355,10,0,0,10
"2020/05/11","Banten",541,146,56,339,8,24,0,-16
"2020/05/12","Banten",559,153,56,350,18,7,0,11
"2020/05/13","Banten",580,157,57,366,21,4,1,16
"2020/05/14","Banten",593,158,57,378,13,1,0,12
"2020/05/15","Banten",622,158,60,404,29,0,3,26
"2020/05/16","Banten",626,158,61,407,4,0,1,3
"2020/05/17","Banten",650,159,61,430,24,1,0,23
"2020/05/18","Banten",677,162,62,453,27,3,1,23
"2020/05/19","Banten",698,162,62,474,21,0,0,21
"2020/05/20","Banten",699,162,62,475,1,0,0,1
"2020/05/21","Banten",753,171,65,517,54,9,3,42
"2020/05/22","Banten",768,172,66,530,15,1,1,13
"2020/05/23","Banten",768,172,66,530,0,0,0,0
"2020/05/24","Banten",789,176,66,547,21,4,0,17
"2020/05/25","Banten",789,176,66,547,0,0,0,0
"2020/05/26","Banten",807,178,66,563,18,2,0,16
"2020/05/27","Banten",817,181,66,570,10,3,0,7
"2020/05/28","Banten",831,205,66,560,14,24,0,-10
"2020/05/29","Banten",845,217,69,559,14,12,3,-1
"2020/05/30","Banten",858,244,69,545,13,27,0,-14
"2020/05/31","Banten",861,244,69,548,3,0,0,3
"2020/06/01","Banten",867,252,69,546,6,8,0,-2
"2020/06/02","Banten",883,273,69,541,16,21,0,-5
"2020/06/03","Banten",954,273,69,612,71,0,0,71
"2020/06/04","Banten",965,279,69,617,11,6,0,5
"2020/06/05","Banten",989,324,70,595,24,45,1,-22
"2020/06/06","Banten",1025,365,71,589,36,41,1,-6
"2020/06/07","Banten",1035,370,71,594,10,5,0,5
"2020/06/08","Banten",1047,372,71,604,12,2,0,10
"2020/06/09","Banten",1061,391,72,598,14,19,1,-6
"2020/06/10","Banten",1096,401,73,622,35,10,1,24
"2020/06/11","Banten",1121,411,75,635,25,10,2,13
"2020/06/12","Banten",1157,417,76,664,36,6,1,29
"2020/06/13","Banten",1231,418,79,734,74,1,3,70
"2020/06/14","Banten",1240,440,79,721,9,22,0,-13
"2020/06/15","Banten",1243,460,79,704,3,20,0,-17
"2020/06/16","Banten",1277,485,79,713,34,25,0,9
"2020/06/17","Banten",1309,508,79,722,32,23,0,9
"2020/06/18","Banten",1327,535,79,713,18,27,0,-9
"2020/06/19","Banten",1331,538,79,714,4,3,0,1
"2020/06/20","Banten",1347,569,79,699,16,31,0,-15
"2020/06/21","Banten",1355,570,79,706,8,1,0,7
"2020/06/22","Banten",1361,570,79,712,6,0,0,6
"2020/06/23","Banten",1373,583,79,711,12,13,0,-1
"2020/06/24","Banten",1390,590,79,721,17,7,0,10
"2020/06/25","Banten",1399,590,79,730,9,0,0,9
"2020/06/26","Banten",1414,603,79,732,15,13,0,2
"2020/06/27","Banten",1432,611,79,742,18,8,0,10
"2020/06/28","Banten",1438,628,79,731,6,17,0,-11
"2020/06/29","Banten",1444,635,79,730,6,7,0,-1
"2020/06/30","Banten",1453,639,79,735,9,4,0,5
"2020/07/01","Banten",1466,660,79,727,13,21,0,-8
"2020/07/02","Banten",1474,882,79,513,8,222,0,-214
"2020/07/03","Banten",1495,934,79,482,21,52,0,-31
"2020/07/04","Banten",1508,943,79,486,13,9,0,4
"2020/07/05","Banten",1513,945,80,488,5,2,1,2
"2020/07/06","Banten",1525,949,80,496,12,4,0,8
"2020/07/07","Banten",1531,952,80,499,6,3,0,3
"2020/07/08","Banten",1544,958,80,506,13,6,0,7
"2020/07/09","Banten",1559,982,80,497,15,24,0,-9
"2020/07/10","Banten",1573,1010,81,482,14,28,1,-15
"2020/07/11","Banten",1581,1040,81,460,8,30,0,-22
"2020/07/12","Banten",1593,1090,81,422,12,50,0,-38
"2020/07/13","Banten",1600,1095,81,424,7,5,0,2
"2020/07/14","Banten",1609,1107,81,421,9,12,0,-3
"2020/07/15","Banten",1612,1140,81,391,3,33,0,-30
"2020/07/16","Banten",1629,1155,82,392,17,15,1,1
"2020/07/17","Banten",1638,1165,82,391,9,10,0,-1
"2020/07/18","Banten",1646,1177,83,386,8,12,1,-5
"2020/07/19","Banten",1682,1199,84,399,36,22,1,13
"2020/07/20","Banten",1682,1199,84,399,0,0,0,0
"2020/07/21","Banten",1693,1220,85,388,11,21,1,-11
"2020/07/22","Banten",1697,1228,85,384,4,8,0,-4
"2020/07/23","Banten",1707,1232,85,390,10,4,0,6
"2020/07/24","Banten",1719,1237,85,397,12,5,0,7
"2020/07/25","Banten",1724,1244,85,395,5,7,0,-2
"2020/07/28","Banten",1748,1277,87,384,10,23,0,-13
"2020/07/31","Banten",1835,1354,90,391,34,45,1,-12
"2020/08/03","Banten",1891,1410,92,389,21,26,2,-7
"2020/08/04","Banten",1924,1422,93,409,33,12,1,20
"2020/08/05","Banten",1947,1427,93,427,23,5,0,18
"2020/08/06","Banten",1979,1455,94,430,32,28,1,3
"2020/08/07","Banten",2013,1473,95,445,34,18,1,15
"2020/08/10","Banten",2082,1475,96,511,47,2,0,45
"2020/08/11","Banten",2101,1484,96,521,19,9,0,10
"2020/08/12","Banten",2150,1502,98,550,49,18,2,29
"2020/08/15","Banten",2208,1560,99,549,0,0,0,0
"2020/08/16","Banten",2284,1598,100,586,76,38,1,37
"2020/08/17","Banten",2301,1617,100,584,17,19,0,-2
"2020/08/18","Banten",2364,1624,101,639,63,7,1,55
"2020/08/19","Banten",2411,1655,101,655,47,31,0,16
"2020/08/20","Banten",2434,1665,101,668,23,10,0,13
"2020/08/21","Banten",2470,1699,101,670,36,34,0,2
"2020/08/22","Banten",2512,1729,103,680,42,30,2,10
"2020/08/23","Banten",2544,1749,103,692,32,20,0,12
"2020/08/24","Banten",2605,1791,103,711,61,42,0,19
"2020/08/25","Banten",2637,1807,103,727,32,16,0,16
"2020/08/26","Banten",2666,1836,104,726,29,29,1,-1
"2020/08/30","Banten",2872,2018,108,746,45,37,4,4
"2020/08/31","Banten",2903,2043,108,752,31,25,0,6
"2020/09/01","Banten",2929,2104,112,713,26,61,4,-39
"2020/09/02","Banten",2997,2126,113,758,68,22,1,45
"2020/09/03","Banten",3031,2150,114,767,34,24,1,9
"2020/09/04","Banten",3053,2177,114,762,22,27,0,-5
"2020/09/05","Banten",3102,2206,114,782,49,29,0,20
"2020/09/06","Banten",3102,2206,114,782,0,0,0,0
"2020/09/07","Banten",3264,2269,117,878,162,63,3,96
"2020/09/08","Banten",3323,2295,117,911,59,26,0,33
"2020/09/11","Banten",3360,2316,117,927,0,0,0,0
"2020/09/12","Banten",3469,2425,117,927,109,109,0,0
"2020/09/13","Banten",3519,2459,117,943,50,34,0,16
"2020/09/14","Banten",3574,2482,117,975,55,23,0,32
"2020/09/15","Banten",3636,2510,118,1008,62,28,1,33
"2020/09/16","Banten",3636,2510,118,1008,0,0,0,0
"2020/09/17","Banten",3895,2602,122,1171,259,92,4,163
"2020/09/18","Banten",4036,2628,123,1285,141,26,1,114
"2020/09/19","Banten",4164,2650,124,1390,128,22,1,105
"2020/09/20","Banten",4343,2682,129,1532,179,32,5,142
"2020/09/21","Banten",4464,2737,136,1591,121,55,7,59
"2020/09/22","Banten",4593,2859,152,1582,129,122,16,-9
"2020/09/23","Banten",4809,2899,159,1751,216,40,7,169
"2020/09/24","Banten",4939,2982,160,1797,130,83,1,46
"2020/09/25","Banten",5050,3218,162,1670,111,236,2,-127
"2020/09/26","Banten",5185,3265,162,1758,135,47,0,88
"2020/09/27","Banten",5290,3478,167,1645,105,213,5,-113
"2020/09/28","Banten",5417,3603,169,1645,127,125,2,0
"2020/09/29","Banten",5499,3684,170,1645,82,81,1,0
"2020/09/30","Banten",5643,3964,171,1508,144,280,1,-137
"2020/10/01","Banten",5643,3964,171,1508,0,0,0,0
"2020/10/02","Banten",5825,4214,177,1434,182,250,6,-74
"2020/10/03","Banten",5960,4314,179,1467,135,100,2,33
"2020/10/04","Banten",6129,4382,184,1563,169,68,5,96
"2020/10/05","Banten",6268,4454,187,1627,139,72,3,64
"2020/10/06","Banten",6368,4552,191,1625,100,98,4,-2
"2020/10/07","Banten",6448,4674,192,1582,80,122,1,-43
"2020/10/08","Banten",6570,4768,197,1605,122,94,5,23
"2020/10/09","Banten",6711,4854,197,1660,141,86,0,55
"2020/10/10","Banten",6711,4854,197,1660,0,0,0,0
"2020/10/11","Banten",6988,5029,203,1756,277,175,6,96
"2020/10/12","Banten",7067,5105,205,1757,79,76,2,1
"2020/10/13","Banten",7148,5167,208,1773,81,62,3,16
"2020/10/14","Banten",7239,5273,216,1750,91,106,8,-23
"2020/10/15","Banten",7350,5523,218,1609,111,250,2,-141
"2020/10/16","Banten",7350,5523,218,1609,0,0,0,0
"2020/10/17","Banten",7593,5735,226,1632,243,212,8,23
"2020/10/18","Banten",7723,5892,231,1600,130,157,5,-32
"2020/10/19","Banten",7843,5948,236,1659,120,56,5,59
"2020/10/20","Banten",7922,6069,239,1614,79,121,3,-45
"2020/10/21","Banten",8093,6217,240,1636,171,148,1,22
"2020/10/22","Banten",8313,6292,244,1777,220,75,4,141
"2020/03/03","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/04","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/05","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/06","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/07","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/08","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/09","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/10","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/11","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/12","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/13","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/14","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/15","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/16","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/17","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/18","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/19","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/20","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/21","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/22","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/23","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/24","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/25","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/26","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/27","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/28","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/29","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/30","Bengkulu",0,0,0,0,0,0,0,0
"2020/03/31","Bengkulu",1,0,1,0,1,0,1,0
"2020/04/01","Bengkulu",1,0,1,0,0,0,0,0
"2020/04/02","Bengkulu",1,0,1,0,0,0,0,0
"2020/04/03","Bengkulu",2,0,1,1,1,0,0,1
"2020/04/04","Bengkulu",2,0,1,1,0,0,0,0
"2020/04/05","Bengkulu",2,0,1,1,0,0,0,0
"2020/04/06","Bengkulu",2,0,1,1,0,0,0,0
"2020/04/07","Bengkulu",2,0,1,1,0,0,0,0
"2020/04/08","Bengkulu",2,0,1,1,0,0,0,0
"2020/04/09","Bengkulu",4,0,1,3,2,0,0,2
"2020/04/10","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/11","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/12","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/13","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/14","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/15","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/16","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/17","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/18","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/19","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/20","Bengkulu",4,0,1,3,0,0,0,0
"2020/04/21","Bengkulu",8,1,1,6,4,1,0,3
"2020/04/22","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/23","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/24","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/25","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/26","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/27","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/28","Bengkulu",8,1,1,6,0,0,0,0
"2020/04/29","Bengkulu",12,1,1,10,4,0,0,4
"2020/04/30","Bengkulu",12,1,1,10,0,0,0,0
"2020/05/01","Bengkulu",12,1,1,10,0,0,0,0
"2020/05/02","Bengkulu",12,1,1,10,0,0,0,0
"2020/05/03","Bengkulu",12,1,1,10,0,0,0,0
"2020/05/04","Bengkulu",12,1,1,10,0,0,0,0
"2020/05/05","Bengkulu",12,1,1,10,0,0,0,0
"2020/05/06","Bengkulu",14,1,1,12,2,0,0,2
"2020/05/07","Bengkulu",14,1,1,12,0,0,0,0
"2020/05/08","Bengkulu",14,1,1,12,0,0,0,0
"2020/05/09","Bengkulu",37,1,1,35,23,0,0,23
"2020/05/10","Bengkulu",37,1,1,35,0,0,0,0
"2020/05/11","Bengkulu",37,1,1,35,0,0,0,0
"2020/05/12","Bengkulu",40,1,1,38,3,0,0,3
"2020/05/13","Bengkulu",40,1,1,38,0,0,0,0
"2020/05/14","Bengkulu",42,1,2,39,2,0,1,1
"2020/05/15","Bengkulu",53,1,2,50,11,0,0,11
"2020/05/16","Bengkulu",56,1,2,53,3,0,0,3
"2020/05/17","Bengkulu",65,1,2,62,9,0,0,9
"2020/05/18","Bengkulu",66,1,2,63,1,0,0,1
"2020/05/19","Bengkulu",67,1,2,64,1,0,0,1
"2020/05/20","Bengkulu",67,1,2,64,0,0,0,0
"2020/05/21","Bengkulu",69,3,2,64,2,2,0,0
"2020/05/22","Bengkulu",69,9,2,58,0,6,0,-6
"2020/05/23","Bengkulu",69,9,2,58,0,0,0,0
"2020/05/24","Bengkulu",69,9,2,58,0,0,0,0
"2020/05/25","Bengkulu",69,9,2,58,0,0,0,0
"2020/05/26","Bengkulu",69,9,2,58,0,0,0,0
"2020/05/27","Bengkulu",69,14,2,53,0,5,0,-5
"2020/05/28","Bengkulu",71,14,2,55,2,0,0,2
"2020/05/29","Bengkulu",72,20,2,50,1,6,0,-5
"2020/05/30","Bengkulu",86,22,2,62,14,2,0,12
"2020/05/31","Bengkulu",91,22,2,67,5,0,0,5
"2020/06/01","Bengkulu",91,22,2,67,0,0,0,0
"2020/06/02","Bengkulu",92,25,2,65,1,3,0,-2
"2020/06/03","Bengkulu",92,25,2,65,0,0,0,0
"2020/06/04","Bengkulu",92,25,2,65,0,0,0,0
"2020/06/05","Bengkulu",92,25,3,64,0,0,1,-1
"2020/06/06","Bengkulu",92,37,4,51,0,12,1,-13
"2020/06/07","Bengkulu",92,40,4,48,0,3,0,-3
"2020/06/08","Bengkulu",92,40,4,48,0,0,0,0
"2020/06/09","Bengkulu",92,46,4,42,0,6,0,-6
"2020/06/10","Bengkulu",92,47,4,41,0,1,0,-1
"2020/06/11","Bengkulu",92,48,4,40,0,1,0,-1
"2020/06/12","Bengkulu",95,49,4,42,3,1,0,2
"2020/06/13","Bengkulu",98,58,5,35,3,9,1,-7
"2020/06/14","Bengkulu",101,58,6,37,3,0,1,2
"2020/06/15","Bengkulu",101,62,6,33,0,4,0,-4
"2020/06/16","Bengkulu",104,63,6,35,3,1,0,2
"2020/06/17","Bengkulu",105,65,6,34,1,2,0,-1
"2020/06/18","Bengkulu",105,65,6,34,0,0,0,0
"2020/06/19","Bengkulu",107,68,8,31,2,3,2,-3
"2020/06/20","Bengkulu",116,71,8,37,9,3,0,6
"2020/06/21","Bengkulu",116,72,8,36,0,1,0,-1
"2020/06/22","Bengkulu",116,72,8,36,0,0,0,0
"2020/06/23","Bengkulu",118,72,9,37,2,0,1,1
"2020/06/24","Bengkulu",118,73,10,35,0,1,1,-2
"2020/06/25","Bengkulu",120,78,10,32,2,5,0,-3
"2020/06/26","Bengkulu",124,88,10,26,4,10,0,-6
"2020/06/27","Bengkulu",125,89,10,26,1,1,0,0
"2020/06/28","Bengkulu",125,89,10,26,0,0,0,0
"2020/06/29","Bengkulu",125,89,11,25,0,0,1,-1
"2020/06/30","Bengkulu",125,89,12,24,0,0,1,-1
"2020/07/01","Bengkulu",129,90,12,27,4,1,0,3
"2020/07/02","Bengkulu",130,91,12,27,1,1,0,0
"2020/07/03","Bengkulu",136,94,12,30,6,3,0,3
"2020/07/04","Bengkulu",137,94,13,30,1,0,1,0
"2020/07/05","Bengkulu",141,95,13,33,4,1,0,3
"2020/07/06","Bengkulu",141,95,13,33,0,0,0,0
"2020/07/07","Bengkulu",144,96,13,35,3,1,0,2
"2020/07/08","Bengkulu",151,98,13,40,7,2,0,5
"2020/07/09","Bengkulu",155,98,14,43,4,0,1,3
"2020/07/10","Bengkulu",158,101,14,43,3,3,0,0
"2020/07/11","Bengkulu",162,102,16,44,4,1,2,1
"2020/07/12","Bengkulu",163,102,16,45,1,0,0,1
"2020/07/13","Bengkulu",163,103,16,44,0,1,0,-1
"2020/07/14","Bengkulu",168,104,16,48,5,1,0,4
"2020/07/15","Bengkulu",170,105,16,49,2,1,0,1
"2020/07/16","Bengkulu",171,106,16,49,1,1,0,0
"2020/07/17","Bengkulu",173,107,16,50,2,1,0,1
"2020/07/18","Bengkulu",179,107,16,56,6,0,0,6
"2020/07/19","Bengkulu",181,110,16,55,2,3,0,-1
"2020/07/20","Bengkulu",181,110,16,55,0,0,0,0
"2020/07/21","Bengkulu",181,111,16,54,0,1,0,-1
"2020/07/22","Bengkulu",185,111,16,58,4,0,0,4
"2020/07/23","Bengkulu",195,116,16,63,10,5,0,5
"2020/07/24","Bengkulu",196,117,16,63,1,1,0,0
"2020/07/25","Bengkulu",200,117,16,67,4,0,0,4
"2020/07/28","Bengkulu",200,117,16,67,0,0,0,0
"2020/07/31","Bengkulu",217,118,18,81,3,0,0,3
"2020/08/03","Bengkulu",235,118,19,98,0,0,0,0
"2020/08/04","Bengkulu",238,118,20,100,3,0,1,2
"2020/08/05","Bengkulu",239,135,20,84,1,17,0,-16
"2020/08/06","Bengkulu",240,135,20,85,1,0,0,1
"2020/08/07","Bengkulu",240,148,20,72,0,13,0,-13
"2020/08/10","Bengkulu",253,149,22,82,10,1,1,8
"2020/08/11","Bengkulu",258,151,22,85,5,2,0,3
"2020/08/12","Bengkulu",260,151,24,85,2,0,2,0
"2020/08/15","Bengkulu",274,158,24,92,0,0,0,0
"2020/08/16","Bengkulu",279,158,24,97,5,0,0,5
"2020/08/17","Bengkulu",279,158,24,97,0,0,0,0
"2020/08/18","Bengkulu",280,158,24,98,1,0,0,1
"2020/08/19","Bengkulu",286,158,24,104,6,0,0,6
"2020/08/20","Bengkulu",286,159,24,103,0,1,0,-1
"2020/08/21","Bengkulu",287,160,24,103,1,1,0,0
"2020/08/22","Bengkulu",288,160,24,104,1,0,0,1
"2020/08/23","Bengkulu",288,164,24,100,0,4,0,-4
"2020/08/24","Bengkulu",289,165,24,100,1,1,0,0
"2020/08/25","Bengkulu",300,166,24,110,11,1,0,10
"2020/08/26","Bengkulu",303,171,24,108,3,5,0,-2
"2020/08/30","Bengkulu",343,182,25,136,11,9,0,2
"2020/08/31","Bengkulu",343,186,25,132,0,4,0,-4
"2020/09/01","Bengkulu",349,186,25,138,6,0,0,6
"2020/09/02","Bengkulu",353,186,25,142,4,0,0,4
"2020/09/03","Bengkulu",361,186,25,150,8,0,0,8
"2020/09/04","Bengkulu",364,186,25,153,3,0,0,3
"2020/09/05","Bengkulu",369,187,26,156,5,1,1,3
"2020/09/06","Bengkulu",369,187,26,156,0,0,0,0
"2020/09/07","Bengkulu",391,197,26,168,22,10,0,12
"2020/09/08","Bengkulu",394,197,26,171,3,0,0,3
"2020/09/11","Bengkulu",397,202,26,169,0,0,0,0
"2020/09/12","Bengkulu",458,210,30,218,61,8,4,49
"2020/09/13","Bengkulu",466,210,30,226,8,0,0,8
"2020/09/14","Bengkulu",467,210,30,227,1,0,0,1
"2020/09/15","Bengkulu",476,237,30,209,9,27,0,-18
"2020/09/16","Bengkulu",476,237,30,209,0,0,0,0
"2020/09/17","Bengkulu",510,271,30,209,34,34,0,0
"2020/09/18","Bengkulu",523,275,30,218,13,4,0,9
"2020/09/19","Bengkulu",530,276,31,223,7,1,1,5
"2020/09/20","Bengkulu",536,280,31,225,6,4,0,2
"2020/09/21","Bengkulu",536,307,31,198,0,27,0,-27
"2020/09/22","Bengkulu",541,335,31,175,5,28,0,-23
"2020/09/23","Bengkulu",572,353,31,188,31,18,0,13
"2020/09/24","Bengkulu",579,367,31,181,7,14,0,-7
"2020/09/25","Bengkulu",590,379,32,179,11,12,1,-2
"2020/09/26","Bengkulu",600,391,34,175,10,12,2,-4
"2020/09/27","Bengkulu",645,402,34,209,45,11,0,34
"2020/09/28","Bengkulu",647,402,34,211,2,0,0,2
"2020/09/29","Bengkulu",665,421,34,210,18,19,0,-1
"2020/09/30","Bengkulu",693,441,34,218,28,20,0,8
"2020/10/01","Bengkulu",693,441,34,218,0,0,0,0
"2020/10/02","Bengkulu",722,466,37,219,29,25,3,1
"2020/10/03","Bengkulu",724,466,37,221,2,0,0,2
"2020/10/04","Bengkulu",728,472,37,219,4,6,0,-2
"2020/10/05","Bengkulu",752,501,37,214,24,29,0,-5
"2020/10/06","Bengkulu",758,531,37,190,6,30,0,-24
"2020/10/07","Bengkulu",762,551,37,174,4,20,0,-16
"2020/10/08","Bengkulu",774,571,37,166,12,20,0,-8
"2020/10/09","Bengkulu",785,585,38,162,11,14,1,-4
"2020/10/10","Bengkulu",785,585,38,162,0,0,0,0
"2020/10/11","Bengkulu",803,640,39,124,18,55,1,-38
"2020/10/12","Bengkulu",804,670,39,95,1,30,0,-29
"2020/10/13","Bengkulu",807,670,39,98,3,0,0,3
"2020/10/14","Bengkulu",825,684,39,102,18,14,0,4
"2020/10/15","Bengkulu",832,684,39,109,7,0,0,7
"2020/10/16","Bengkulu",832,684,39,109,0,0,0,0
"2020/10/17","Bengkulu",862,701,43,118,30,17,4,9
"2020/10/18","Bengkulu",877,721,44,112,15,20,1,-6
"2020/10/19","Bengkulu",880,721,44,115,3,0,0,3
"2020/10/20","Bengkulu",915,727,45,143,35,6,1,28
"2020/10/21","Bengkulu",917,727,45,145,2,0,0,2
"2020/10/22","Bengkulu",928,747,46,135,11,20,1,-10
"2020/03/03","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/04","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/05","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/06","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/07","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/08","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/09","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/10","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/11","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/12","Daerah Istimewa Yogyakarta",0,0,0,0,0,0,0,0
"2020/03/13","Daerah Istimewa Yogyakarta",1,0,0,1,1,0,0,1
"2020/03/14","Daerah Istimewa Yogyakarta",1,0,0,1,0,0,0,0
"2020/03/15","Daerah Istimewa Yogyakarta",1,0,0,1,0,0,0,0
"2020/03/16","Daerah Istimewa Yogyakarta",1,0,0,1,0,0,0,0
"2020/03/17","Daerah Istimewa Yogyakarta",2,0,0,2,1,0,0,1
"2020/03/18","Daerah Istimewa Yogyakarta",3,0,0,3,1,0,0,1
"2020/03/19","Daerah Istimewa Yogyakarta",5,0,0,5,2,0,0,2
"2020/03/20","Daerah Istimewa Yogyakarta",4,0,0,4,-1,0,0,-1
"2020/03/21","Daerah Istimewa Yogyakarta",5,1,0,4,1,1,0,0
"2020/03/22","Daerah Istimewa Yogyakarta",5,1,0,4,0,0,0,0
"2020/03/23","Daerah Istimewa Yogyakarta",5,1,0,4,0,0,0,0
"2020/03/24","Daerah Istimewa Yogyakarta",6,1,1,4,1,0,1,0
"2020/03/25","Daerah Istimewa Yogyakarta",17,1,2,14,11,0,1,10
"2020/03/26","Daerah Istimewa Yogyakarta",16,1,2,13,-1,0,0,-1
"2020/03/27","Daerah Istimewa Yogyakarta",22,1,2,19,6,0,0,6
"2020/03/28","Daerah Istimewa Yogyakarta",22,1,2,19,0,0,0,0
"2020/03/29","Daerah Istimewa Yogyakarta",22,1,2,19,0,0,0,0
"2020/03/30","Daerah Istimewa Yogyakarta",18,1,2,15,-4,0,0,-4
"2020/03/31","Daerah Istimewa Yogyakarta",23,1,2,20,5,0,0,5
"2020/04/01","Daerah Istimewa Yogyakarta",28,1,2,25,5,0,0,5
"2020/04/02","Daerah Istimewa Yogyakarta",27,1,3,23,-1,0,1,-2
"2020/04/03","Daerah Istimewa Yogyakarta",27,1,3,23,0,0,0,0
"2020/04/04","Daerah Istimewa Yogyakarta",33,1,3,29,6,0,0,6
"2020/04/05","Daerah Istimewa Yogyakarta",34,1,3,30,1,0,0,1
"2020/04/06","Daerah Istimewa Yogyakarta",40,1,3,36,6,0,0,6
"2020/04/07","Daerah Istimewa Yogyakarta",41,1,3,37,1,0,0,1
"2020/04/08","Daerah Istimewa Yogyakarta",41,6,7,28,0,5,4,-9
"2020/04/09","Daerah Istimewa Yogyakarta",41,6,7,28,0,0,0,0
